,Date,Equally-Weighted,Minimum-Variance,Maximum-Diversification,Inverse-Volatility,Equal-Risk-Contribution,HRP,HERC
0,2006-06-01,0.013797904773739537,0.010009994531278073,0.011153750198899819,0.013204256820596854,0.013199750197860328,0.012551686462370558,0.013142540522956011
1,2006-06-02,0.002786371435677845,-0.00015030028710477915,-0.00011968171906839213,0.0028722317808349057,0.002808076444087466,0.0019271139496324684,0.004108509127998796
2,2006-06-05,-0.02000192711053592,-0.012798336204553085,-0.016347717246574828,-0.018127905024630093,-0.018212870692528856,-0.016162155497245517,-0.017581625647424364
3,2006-06-06,-0.001996653285238318,0.002163528705098086,0.0011495905804253703,-0.0015065715643084133,-0.0015128716031955118,-0.0009311362999186191,0.0011252495836171984
4,2006-06-07,-0.007464068192917846,-0.0027500042560700405,-0.00504590944607809,-0.005537619505585223,-0.005635593219977609,-0.003882635085717882,-0.008048582289912029
5,2006-06-08,0.0013770483992083106,-0.00012341414531279443,-7.1952306299988104e-06,0.0017597603643643752,0.0016154164179910068,0.0015398487304513454,0.0015441596261082035
6,2006-06-09,-0.002493658405828841,-0.0018450876396524272,-0.005647229411222409,-0.002176649866853173,-0.002620071508335163,-0.0022850584178325394,-0.0018417657900165162
7,2006-06-12,-0.01327489489173017,-0.009118203977894554,-0.013089804643662266,-0.011326369710955757,-0.011729552054396497,-0.010388903183426668,-0.010263561972940647
8,2006-06-13,-0.010201902606468694,-0.0038232487795007,-0.004522250845939291,-0.009690766573671315,-0.00919477541819035,-0.007564065583142161,-0.010075960790736076
9,2006-06-14,0.004102910166723703,-0.0027427438410207545,0.00038315817997657545,0.0020864266174364407,0.0024894883764432904,0.0007382140383287292,0.0012143814605384284
10,2006-06-15,0.023494715912463514,0.010198558783176966,0.019445036437754047,0.020779528033936255,0.021135161959851028,0.018052107361089864,0.020469265438253333
11,2006-06-16,-0.0040699777859902145,-0.001226444574487187,-0.0018174877792123487,-0.0036229908025005382,-0.0034967193416196463,-0.003022534750986743,-0.0034921821630702525
12,2006-06-19,-0.010168919348072058,-0.005882466366224832,-0.008135899792784488,-0.009248623832512485,-0.00917304932587276,-0.0076902202168907105,-0.010766768711862752
13,2006-06-20,-0.0013264473039985708,0.0007912887220607454,-0.0028425158338834123,-0.0007232508356834861,-0.0012876692698966792,-0.0007555987036377412,-0.0019254613685218205
14,2006-06-21,0.011110853816622296,0.005183564451506751,0.008377579442097084,0.009720119979026854,0.009916941956538184,0.00849684741863887,0.00838492026157565
15,2006-06-22,-0.004071845837440133,-0.0001818978205224269,-0.000158755546098985,-0.004034240070513968,-0.003909187202088889,-0.00375810442335613,-0.004577710895929296
16,2006-06-23,-0.0006127082335405399,-0.0016188193342844815,0.0004776952016739157,-0.0014570472983748857,-0.0011423318383981607,-0.0019079869337075169,-0.002070680384406925
17,2006-06-26,0.0047583071264269295,0.0029972779180621554,-0.002591339515735816,0.004891283650370372,0.003886770219570923,0.004168262835995529,0.005078743171521114
18,2006-06-27,-0.00943976604425926,-0.004440817130188684,-0.009150446128526602,-0.008477385430263325,-0.008639537197102197,-0.0074888308868974246,-0.008410205345556717
19,2006-06-28,0.005271424222937057,-0.0011544156351347024,0.005439884218035141,0.004808493779025853,0.0049880241583097505,0.0035143167640333405,0.005566107106268553
20,2006-06-29,0.022183349674881975,0.013924521610407985,0.017512079902928912,0.020324224572695074,0.020398900703064018,0.018762430259798565,0.018753448427360372
21,2006-06-30,0.0014652992748081938,0.0029082808760539864,0.00022566666806151303,0.0011639945361919262,0.001164621457737261,0.0008090980488609812,0.0016160709900436636
22,2006-07-03,0.007136705189578307,0.005732428165491076,0.0038041324732347114,0.006884846358044659,0.006516957581899206,0.006325805573848972,0.007546683650404993
23,2006-07-05,-0.008286201515694995,-0.0058043431574721915,-0.006586188450446816,-0.007454728242723739,-0.007294651120564211,-0.006781367373732288,-0.005590532187799766
24,2006-07-06,0.0007618929994706829,0.0016773825778414928,0.0014182554111248108,0.0011023941813342866,0.0011997342629749706,0.001979011081952691,-3.813840177771374e-05
25,2006-07-07,-0.008144500974662716,-0.007460606867017538,-0.004923992209498395,-0.007301383487693753,-0.0071078657371503,-0.007581950525709963,-0.004109469231643203
26,2006-07-10,0.002307463943195232,0.006631036769312115,0.003080012766137734,0.0031195175709066757,0.003044128845085826,0.00379331950188507,0.003686247525427981
27,2006-07-11,0.0048020488384315,0.00426323973833514,0.0031835209147822344,0.004101752584788648,0.00403101925451626,0.0032918674981491877,0.005013951559026142
28,2006-07-12,-0.011030607426566424,-0.007693972355125475,-0.007786823725788709,-0.010266884587322217,-0.010036921575508858,-0.009549738713254418,-0.008539902262423602
29,2006-07-13,-0.012899047301931742,-0.0035438471968389914,-0.009573245213420258,-0.011526954782038707,-0.011428932083989892,-0.01019804593055732,-0.009323487580740116
30,2006-07-14,-0.00468550926858272,-0.0065751786238453834,-0.006495999516565447,-0.0046408267498055855,-0.004791972603971411,-0.005579435903689798,-0.0021528702338014893
31,2006-07-17,-0.000864655525656305,0.0037224395818922116,0.0008668482277782543,0.0006713127822074954,0.000892556722895665,0.002486469254842707,-0.00010276264390130419
32,2006-07-18,0.0010033873962355785,0.002209199083736193,-0.0015660965843948445,0.0017375222675962837,0.0010238330013248676,0.0017803678381289381,0.002101288100418677
33,2006-07-19,0.02039291603759532,0.010226054023554934,0.017587196370269464,0.019201198415048887,0.01909993193662187,0.017532780961270377,0.01689980644245797
34,2006-07-20,-0.009382652936605711,-0.003248804385555432,-0.007539963340558388,-0.007565936781119076,-0.007594865676123986,-0.006269829772211824,-0.004957137189108472
35,2006-07-21,-0.007321631722705146,-0.001579519783663413,-0.0008054780620375859,-0.00601070296003408,-0.005478788305773867,-0.004749439345465501,-0.0038716634148967827
36,2006-07-24,0.017605569333365177,0.012176949747493313,0.013893626629232537,0.01601258110101707,0.015950765241845157,0.014544681314829451,0.014808922878790104
37,2006-07-25,0.006718350161274889,0.0011075560982381294,0.007186655820166833,0.005338659707407466,0.00580279624184666,0.004503205864104514,0.004643928675601305
38,2006-07-26,-0.0011247050508050875,0.0023454692189241308,0.005669091127715363,-0.0006251759751527482,-0.00020183942996305907,0.0003275430497287367,0.0019009030841561296
39,2006-07-27,-0.004713043894988593,-0.00658596420334598,-0.007885711378189716,-0.004754441585401013,-0.005091386843023512,-0.005141174989109128,-0.004836786444108882
